AU_ID,Longitude,Latitude
MA34-43,-72.64743594000,42.14955035000
MA34-48,-72.42563088000,42.38853354000
MA34-50,-72.44293972000,42.42290703000
MA34-53,-72.77738479000,42.28932105000
MA34-58,-72.68748706000,42.44484494000
MA34-59,-72.46067401000,42.43105662000
MA34-60,-72.57274382000,42.19264457000
MA34-61,-72.45993866000,42.33446128000
MA34-62,-72.53845534000,42.45201965000
MA34-55,-72.40430230000,42.69316853000
MA34-63,-72.67718294000,42.47559198000
MA34-51,-72.77653241000,42.44901905000
MA34-49,-72.44692923000,42.39740093000
MA34-47,-72.79001201000,42.29368591000
MA34-46,-72.43409623000,42.34806001000
MA34-45,-72.79178547000,42.20852156000
MA34-44,-72.51142973000,42.08737792000
MA34-95,-72.45003434000,42.52324112000
MA34-96,-72.58695449000,42.70077573000
MA34-97,-72.52228694000,42.50225360000
MA34-98,-72.50336408000,42.55643537000
MA34-100,-72.56282018000,42.29164157000
MA34-101,-72.56650565000,42.55732220000
MA34-102,-72.42316659000,42.34963898000
MA34-103,-72.55075655000,42.32867784000
MA34-104,-72.73297472000,42.26347412000
MA34-105,-72.55688255000,42.08558678000
MA34-106,-72.49323211000,42.05270514000
MA34-79,-72.68012133000,42.47703253000
MA34-89,-72.50480151000,42.71319931000
MA34-90,-72.43601450000,42.67227243000
MA34-91,-72.42565451000,42.71755880000
MA34-65,-72.51583999000,42.29451195000
MA34-66,-72.71961965000,42.31771925000
MA34-67,-72.71129307000,42.36517580000
MA34-68,-72.75434000000,42.35339027000
MA34-69,-72.76457435000,42.36497675000
MA34-70,-72.69033819000,42.40148934000
MA34-71,-72.75251341000,42.44983386000
MA34-72,-72.76439663000,42.39011009000
MA34-73,-72.49353320000,42.31842739000
MA34-74,-72.46265787000,42.34411665000
MA34-75,-72.46839878000,42.41192782000
MA34-76,-72.46831726000,42.39549347000
MA34-77,-72.70220887000,42.43587596000
MA34-78,-72.65491030000,42.45055679000
MA34-80,-72.44566727000,42.45599322000
MA34-81,-72.47890040000,42.45825386000
MA34-82,-72.55975957000,42.45295234000
MA34-83,-72.48864134000,42.55807633000
MA34-84,-72.49997093000,42.54303958000
MA34-85,-72.49340331000,42.52879923000
MA34-86,-72.46859724000,42.51422349000
MA34-87,-72.44620138000,42.48253659000
MA34-88,-72.81834163000,42.23969870000
MA34-92,-72.74689130000,42.23639486000
MA34-93,-72.42764153000,42.37478653000
MA34-94,-72.42679583000,42.38810011000
MA34-57,-72.60923765000,42.72048389000
MA82A-07,-71.49143244000,42.37850162000
MA82A-08,-71.47927367000,42.39540082000
MA82B-01,-71.65275798000,42.25620400000
MA82B-03,-71.65981055000,42.29870429000
MA82B-04,-71.63847671000,42.34271507000
MA82B-05,-71.60033778000,42.37243982000
MA82B-06,-71.59855857000,42.37315630000
MA82B-07,-71.54354828000,42.41461669000
MA82B-15,-71.36864709000,42.50692628000
MA82B-13,-71.45434658000,42.49899099000
MA82B-09,-71.41716823000,42.43303537000
MA82A-03,-71.48421960000,42.28754142000
MA82A-04,-71.46374795000,42.31628576000
MA82A-06,-71.45061776000,42.36411533000
MA82A-11,-71.57572054000,42.23392183000
MA82B-16,-71.36918323000,42.50472140000
MA82A-17,-71.48584296000,42.35073005000
MA82A-16,-71.49463935000,42.35044640000
MA82B-17,-71.55686150000,42.45253625000
MA82B-19,-71.60234273000,42.41346702000
MA82B-20,-71.68292483000,42.29192834000
MA82A-24,-71.52561694000,42.23694858000
MA82A-25,-71.54180651000,42.24805558000
MA82A-26,-71.52649376000,42.27796165000
MA82A-01,-71.58821462000,42.25052372000
MA82A-05,-71.46131134000,42.37118233000
MA82A-14,-71.34377268000,42.36733459000
MA82A-15,-71.49936893000,42.35521767000
MA82A-19,-71.40305906000,42.40751852000
MA82A-23,-71.53373353000,42.22796497000
MA82B-02,-71.66190045000,42.27872467000
MA82B-11,-71.54223376000,42.37140018000
MA82B-12,-71.56522084000,42.45475053000
MA82B-14,-71.42596232000,42.52255795000
MA82B-18,-71.68809717000,42.32625689000
MA82B-21,-71.65383163000,42.37951040000
MA82A-30,-71.60178214000,42.24189963000
MA82A-28,-71.60572883000,42.26556344000
MA82A-10,-71.35505664000,42.57971620000
MA82A-13,-71.42801664000,42.28160159000
MA82A-20,-71.33124915000,42.45306190000
MA82A-22,-71.38971919000,42.28500214000
MA82A-27,-71.61615968000,42.25904283000
MA82A-29,-71.59917909000,42.27663927000
MA82B-08,-71.45688647000,42.41246246000
MA82B-10,-71.61167593000,42.37333707000
MA82B-24,-71.39871225000,42.48249706000
MA82B-25,-71.56218887000,42.35585265000
MA82B-26,-71.68088079000,42.32988184000
MA82B-27,-71.63498760000,42.24825868000
MA82B-28,-71.65758253000,42.24253237000
MA82A-35,-71.48691586000,42.36662631000
MA82A-36,-71.48892912000,42.37828207000
MA82A-37,-71.43544614000,42.34364174000
MA82A-39,-71.51553010000,42.35459795000
MA82B-29,-71.58625904000,42.44506135000
MA82A-18,-71.49375397000,42.22420922000
MA82B-31,-71.69783052000,42.28536086000
MA82B-32,-71.45365968000,42.49847305000
MA82A-31,-71.36551287000,42.55425834000
MA82A-32,-71.61707980000,42.24235360000
MA82A-33,-71.54389152000,42.31854838000
MA82A-34,-71.38461152000,42.58670811000
MA82B-22,-71.43783649000,42.47162778000
MA82B-23,-71.54519597000,42.42165319000
MA36-02,-71.98626409000,42.48160070000
MA36-09,-72.28966620000,42.43237303000
MA36-10,-72.29871963000,42.41677803000
MA36-18,-72.07738587000,42.26235544000
MA36-19,-72.07226908000,42.23983550000
MA36-20,-71.99837230000,42.20996433000
MA36-26,-72.37221334000,42.15529024000
MA36-28,-72.07594965000,42.25601862000
MA36-29,-72.38576867000,42.35100873000
MA36-30,-72.40490159000,42.43403489000
MA36-31,-72.38696431000,42.49444789000
MA36-32,-72.34366825000,42.48734953000
MA36-33,-72.33480715000,42.54244257000
MA36-34,-72.24627455000,42.49515361000
MA36-35,-72.16167580000,42.48452292000
MA36-36,-72.06432045000,42.49168887000
MA36-37,-72.08380392000,42.50176049000
MA36-08,-72.10117802000,42.43861722000
MA36-41,-72.47510098000,42.19023574000
MA36-42,-72.46777317000,42.19287513000
MA36-40,-72.57870622000,42.13656754000
MA36-39,-72.54594123000,42.14109754000
MA36-38,-72.53169778000,42.18661079000
MA36-47,-72.22028875000,42.48437399000
MA36-51,-72.15252438000,42.40410457000
MA36-44,-71.96784055000,42.50670431000
MA36-43,-72.38389059000,42.28109759000
MA36-46,-72.24500980000,42.14902006000
MA36-50,-72.19656702000,42.34803207000
MA36-81,-72.39317993000,42.39392100000
MA36-74,-71.96982399000,42.40188939000
MA36-75,-71.94689407000,42.27623093000
MA36-76,-72.35512442000,42.43687489000
MA36-77,-72.21621921000,42.36211445000
MA36-78,-72.10894913000,42.25819072000
MA36-80,-72.00902865000,42.19556444000
MA36-82,-72.02648179000,42.37637854000
MA36-52,-72.44467481000,42.19537600000
MA36-53,-72.37335010000,42.13079685000
MA36-54,-72.39864660000,42.12770483000
MA36-55,-72.34927910000,42.10389488000
MA36-56,-72.42292712000,42.24089189000
MA36-57,-72.24198215000,42.13385629000
MA36-58,-72.13755270000,42.25095669000
MA36-59,-72.06127115000,42.31564284000
MA36-60,-72.35344437000,42.23562944000
MA36-61,-72.39837334000,42.41686838000
MA36-62,-72.39484352000,42.44255955000
MA36-63,-72.39940867000,42.46221926000
MA36-64,-72.40490746000,42.47759804000
MA36-65,-72.33866001000,42.44958858000
MA36-66,-72.32474579000,42.51758631000
MA36-67,-72.15431717000,42.54698985000
MA36-68,-72.08007510000,42.43144764000
MA36-69,-72.13244805000,42.33075784000
MA36-70,-72.17699795000,42.29448798000
MA36-71,-72.27736046000,42.24844082000
MA36-72,-72.17322208000,42.42895590000
MA36-73,-72.38387944000,42.28107370000
MA36-48,-72.27959608000,42.19274697000
MA72-21,-71.22391978000,42.23979635000
MA72-22,-71.22504577000,42.27838947000
MA72-23,-71.16870860000,42.29464658000
MA72-24,-71.19532049000,42.31542828000
MA72-26,-71.29006540000,42.40519690000
MA72-27,-71.28911718000,42.40221120000
MA72-32,-71.16007844000,42.36739972000
MA72-37,-71.13916431000,42.26103000000
MA72-25,-71.25040738000,42.29787539000
MA72-29,-71.22939931000,42.34546289000
MA72-44,-71.28686996000,42.34364434000
MA72-30,-71.18850733000,42.36026302000
MA72-31,-71.07546624000,42.37840429000
MA72-46,-71.26939599000,42.42010151000
MA72-45,-71.28531178000,42.43848779000
MA72-47,-71.26053293000,42.44298802000
MA72-48,-71.25054529000,42.42007581000
MA72-12,-71.48751942000,42.11789130000
MA72-14,-71.42377889000,42.07864534000
MA72-20,-71.24204224000,42.23973258000
MA72-09,-71.31168701000,42.10518731000
MA72-10,-71.30837866000,42.12554488000
MA72-34,-71.44155543000,42.17983228000
MA72-35,-71.47356997000,42.17545229000
MA72-19,-71.29377171000,42.24072740000
MA72-43,-71.32677163000,42.32205559000
MA72-42,-71.35747096000,42.25666701000
MA72-41,-71.31882431000,42.23340416000
MA72-40,-71.41137426000,42.22538512000
MA72-39,-71.30856003000,42.20864926000
MA72-50,-71.40259086000,42.11385005000
MA72-49,-71.36876709000,42.23119580000
MA72-51,-71.52955403000,42.13999152000
MA96-127,-70.43989758000,41.69063351000
MA96-128,-70.33295617000,41.67622001000
MA96-129,-69.98729921000,41.70210881000
MA96-130,-70.18066346000,41.74287283000
MA96-131,-70.56745737000,41.58829136000
MA96-132,-70.33027506000,41.64042137000
MA96-133,-70.21918147000,41.69563368000
MA96-67,-70.03935075000,41.96051648000
MA96-89,-70.50177051000,41.67672527000
MA96-90,-70.50680193000,41.63098815000
MA96-91,-70.45761688000,41.64713096000
MA96-98,-70.52985637000,41.63648805000
MA96-99,-70.44805663000,41.65734750000
MA96-100,-70.32211638000,41.64794019000
MA96-101,-70.26948065000,41.67745193000
MA96-104,-70.09153986000,41.75073998000
MA96-105,-70.06148625000,41.70244270000
MA96-108,-70.03444410000,41.94725731000
MA96-103,-70.19542455000,41.74080907000
MA96-106,-70.07121230000,41.72462092000
MA96-102,-70.22331020000,41.70447430000
MA96-107,-70.03668044000,41.69381701000
MA96-69,-70.56884300000,41.61568288000
MA96-134,-70.06854811000,41.67895613000
MA96-135,-70.38681827000,41.66599230000
MA96-136,-69.97578706000,41.88273184000
MA74-01,-70.90512674000,42.19502526000
MA74-04,-70.96761548000,42.17141993000
MA74-05,-70.94753600000,42.17781200000
MA74-06,-71.01853124000,42.15688417000
MA74-28,-71.06050886000,42.19153905000
MA74-08,-71.03414056000,42.18058655000
MA74-09,-71.01478192000,42.23156026000
MA74-10,-71.03475095000,42.24548639000
MA74-12,-71.00681421000,42.13551860000
MA74-16,-70.87694879000,42.18244744000
MA74-23,-71.04263952000,42.14765736000
MA74-21,-70.89166210000,42.19394696000
MA74-22,-70.99962987000,42.17547517000
MA74-20,-70.90804621000,42.19272972000
MA74-03,-70.92991255000,42.16919826000
MA74-24,-70.97491298000,42.20234174000
MA74-26,-71.01464093000,42.20484797000
MA74-25,-71.08532663000,42.20576812000
MA73-06,-71.23601722000,42.11319565000
MA73-07,-71.26132179000,42.21475096000
MA73-08,-71.27097144000,42.20369888000
MA73-09,-71.27235639000,42.18944400000
MA73-10,-71.27252558000,42.17767542000
MA73-11,-71.25303350000,42.19602214000
MA73-14,-71.24567841000,42.19895461000
MA73-15,-71.22249802000,42.20306219000
MA73-16,-71.23536591000,42.19679066000
MA73-18,-71.12254061000,42.12339987000
MA73-19,-71.18919736000,42.12628746000
MA73-20,-71.10348231000,42.14739269000
MA73-21,-71.17179699000,42.11563144000
MA73-23,-71.20216047000,42.21017201000
MA73-28,-71.15006634000,42.25199782000
MA73-29,-71.08243963000,42.23840384000
MA73-31,-71.16873887000,42.09679438000
MA73-32,-71.11855132000,42.12145031000
MA73-05,-71.13574157000,42.13607680000
MA73-12,-71.24463920000,42.21224043000
MA73-22,-71.10063612000,42.16790721000
MA73-24,-71.18970669000,42.21325366000
MA73-17,-71.20401417000,42.14745071000
MA73-25,-71.13958338000,42.18449838000
MA73-26,-71.06109399000,42.25519991000
MA73-27,-71.11184034000,42.19225807000
MA73-33,-71.19600353000,42.19066502000
MA73-34,-71.23383782000,42.13703777000
MA51-07,-71.83052083000,42.27833652000
MA51-08,-71.80365216000,42.28796812000
MA51-11,-71.63916125000,42.19838208000
MA51-14,-71.72887699000,42.09476449000
MA51-15,-71.87040895000,42.29597519000
MA51-16,-71.82396795000,42.17633105000
MA51-17,-71.77696398000,42.31796853000
MA51-18,-71.46233778000,42.04037494000
MA51-09,-71.73126614000,42.26928676000
MA51-35,-71.54632651000,42.12973949000
MA51-12,-71.61165310000,42.15542856000
MA51-13,-71.76653450000,42.08273349000
MA51-32,-71.48390094000,42.04128633000
MA51-33,-71.67179964000,42.02538367000
MA51-27,-71.77493279000,42.29052924000
MA51-29,-71.66320460000,42.04844985000
MA51-23,-71.67818064000,42.04042509000
MA51-24,-71.67714598000,42.04669241000
MA51-25,-71.55356921000,42.08516602000
MA51-22,-71.73816376000,42.01810873000
MA51-21,-71.65292462000,42.21606785000
MA51-36,-71.53868818000,42.10751700000
MA51-37,-71.58968409000,42.12303523000
MA51-28,-71.72449432000,42.11533928000
MA51-26,-71.59077104000,42.13193458000
MA51-30,-71.69589333000,42.03018971000
MA51-31,-71.78341219000,42.15639764000
MA51-34,-71.59557462000,42.17633120000
MA51-38,-71.85436663000,42.18291839000
MA51-39,-71.55871781000,42.04300158000
MA51-40,-71.55088764000,42.10155370000
MA51-42,-71.66241340000,42.07468495000
MA51-44,-71.72552531000,42.33372982000
MA51-43,-71.72992913000,42.30114884000
MA51-46,-71.86135429000,42.32437561000
MA51-47,-71.62227799000,42.20102124000
MA51-48,-71.86962301000,42.32602393000
MA51-50,-71.70160773000,42.06434643000
MA51-51,-71.79969509000,42.05782121000
MA51-52,-71.78405718000,42.08364483000
MA51-54,-71.80964700000,42.07899174000
MA51-55,-71.71857323000,42.03368436000
MA51-45,-71.72321673000,42.20167290000
MA51-53,-71.89519083000,42.31616909000
MA51-49,-71.86855210000,42.18944820000
MA71-20,-71.15529834000,42.39499005000
MA71-10,-71.17507519000,42.48929612000
MA71-05,-71.07717463000,42.44272092000
MA71-07,-71.18660274000,42.43019813000
MA71-15,-71.20243085000,42.44144437000
MA71-13,-71.11164742000,42.43913158000
MA71-22,-71.17095611000,42.39801167000
MA71-21,-71.17097132000,42.39801198000
MA71-19,-71.18105191000,42.38771589000
MA71-17,-71.07694758000,42.45506903000
MA95-13,-70.95668097000,41.62578909000
MA95-28,-70.64240164000,41.82856391000
MA95-40,-71.04213930000,41.68292072000
MA95-43,-71.04291932000,41.72162902000
MA95-44,-71.08769329000,41.59692359000
MA95-12,-71.02419049000,41.70664349000
MA95-06,-70.80808263000,41.75986972000
MA95-04,-70.76033143000,41.86765271000
MA95-36,-70.85939445000,41.72963274000
MA95-45,-71.08867553000,41.59356477000
MA95-57,-71.04234526000,41.71498982000
MA95-58,-71.08099378000,41.66439451000
MA95-86,-70.68810870000,41.84761544000
MA95-85,-70.69984139000,41.83222196000
MA95-84,-71.09132026000,41.58952709000
MA95-83,-71.10307946000,41.57465071000
MA95-82,-71.08804976000,41.61763642000
MA95-80,-70.77464886000,41.69555372000
MA95-75,-71.08367324000,41.66897589000
MA95-74,-70.61305985000,41.80603595000
MA95-73,-71.08878860000,41.54504284000
MA95-81,-70.77048230000,41.68791217000
MA95-90,-71.02703416000,41.58413102000
MA95-91,-71.02039871000,41.55653471000
MA95-92,-71.01938290000,41.54229363000
MA95-96,-70.81631052000,41.72525919000
MA95-97,-71.05533614000,41.57960336000
MA95-98,-71.04436393000,41.60305513000
MA95-99,-70.80938015000,41.66406343000
MA95-101,-70.87169069000,41.69015820000
MA95-103,-70.72506888000,41.78635613000
MA95-104,-70.87322160000,41.65769996000
MA95-102,-70.59879608000,41.74967613000
MA53-01,-71.32683779000,41.82367537000
MA53-13,-71.30315866000,41.80610203000
MA53-12,-71.29449588000,41.84296928000
MA53-07,-71.26669813000,41.88250298000
MA53-09,-71.25762770000,41.83916587000
MA53-10,-71.25233921000,41.83270906000
MA53-14,-71.29851883000,41.79138028000
MA53-15,-71.25137900000,41.80565458000
MA53-19,-71.27815955000,41.89768999000
MA53-20,-71.31461034000,41.84546488000
MA53-21,-71.31316818000,41.81002014000
MA32-87,-72.96554706000,42.44093641000
MA32-86,-72.93533452000,42.18033701000
MA32-85,-72.88154594000,42.30959047000
MA32-84,-72.85933685000,42.14051135000
MA32-83,-72.91087434000,42.34068699000
MA32-82,-72.96100169000,42.46285595000
MA32-81,-72.99110338000,42.19962742000
MA32-80,-72.97241391000,42.30793921000
MA32-79,-73.00877408000,42.47534030000
MA32-78,-72.92391237000,42.26241725000
MA32-77,-72.75439436000,42.10111615000
MA32-76,-73.03766025000,42.50430331000
MA32-75,-72.86687154000,42.10626973000
MA32-74,-73.07925882000,42.28117005000
MA32-73,-72.91297199000,42.19320361000
MA32-72,-73.02327824000,42.39162037000
MA32-71,-72.97957078000,42.26425092000
MA32-70,-73.00651789000,42.28920571000
MA32-69,-72.88608354000,42.53916844000
MA32-68,-72.80429515000,42.41541730000
MA32-67,-72.98901347000,42.16523200000
MA32-66,-72.97641342000,42.37860232000
MA32-65,-72.97760323000,42.37971277000
MA32-64,-73.02277883000,42.42481348000
MA32-63,-72.81781870000,42.38646376000
MA32-62,-72.95642480000,42.29202686000
MA32-61,-72.92464915000,42.27681339000
MA32-60,-72.90027262000,42.19889298000
MA32-59,-72.84893628000,42.08089916000
MA32-58,-72.72479649000,42.17029610000
MA32-57,-72.68857209000,42.15142603000
MA32-56,-72.69302349000,42.14415752000
MA32-55,-72.75399932000,42.08584965000
MA32-54,-72.87441539000,42.49400792000
MA32-53,-73.02652924000,42.52348150000
MA32-52,-73.02099056000,42.50753175000
MA32-51,-73.01850914000,42.48788451000
MA32-50,-72.94758123000,42.50443068000
MA32-49,-72.92471965000,42.51716519000
MA32-48,-72.82076154000,42.47338060000
MA32-47,-72.89625280000,42.43440922000
MA32-46,-72.95031575000,42.45853457000
MA32-45,-72.94435952000,42.44255490000
MA32-44,-72.83553738000,42.29645852000
MA32-43,-73.05225117000,42.40285912000
MA32-42,-73.03956068000,42.36618269000
MA32-39,-72.78469760000,42.09715611000
MA32-38,-72.83514975000,42.11876401000
MA32-37,-72.77572666000,42.09524407000
MA32-36,-72.91372044000,42.13565865000
MA32-35,-72.95615257000,42.16150752000
MA32-34,-72.86970769000,42.07751869000
MA32-33,-72.97974324000,42.20726728000
MA32-32,-72.91581242000,42.33920045000
MA32-31,-72.96126758000,42.23887400000
MA32-30,-72.84008823000,42.25039682000
MA32-29,-72.67153448000,42.15805129000
MA32-28,-72.66364077000,42.07600871000
MA32-27,-72.67497573000,42.08217023000
MA32-24,-72.69876977000,42.16278795000
MA32-22,-72.87289826000,42.16319714000
MA32-21,-72.89679993000,42.19850257000
MA32-20,-73.03522506000,42.26666744000
MA32-18,-73.12708699000,42.34181503000
MA32-17,-73.11916400000,42.35285878000
MA32-16,-72.91360448000,42.37386726000
MA32-15,-72.92280123000,42.39595993000
MA32-14,-72.94307752000,42.39071527000
MA32-13,-72.93652918000,42.43699725000
MA32-12,-72.85092745000,42.50059071000
MA32-11,-72.89490560000,42.49555578000
MA32-10,-72.99360675000,42.35146837000
MA32-09,-72.72672406000,42.16211375000
MA32-08,-72.90197903000,42.13318733000
MA32-04,-72.90591957000,42.44915264000
MA32-03,-72.96990016000,42.37098975000
MA62-24,-70.83115929000,41.94992362000
MA62-10,-70.89974870000,42.04818275000
MA74-29,-70.97412211000,42.15834260000
MA74-27,-71.06114351000,42.19148372000
MA83-17,-71.24959921000,42.49138748000
MA83-18,-71.22952967000,42.54353634000
MA83-19,-71.21591625000,42.56346074000
MA84A-04,-71.46295363000,42.76849529000
MA41-03,-72.09937690000,42.09305915000
MA41-04,-72.09618564000,42.09173570000
MA41-23,-71.98160996000,42.10523916000
MA42-04,-71.90012626000,42.14555587000
MA42-05,-71.90045403000,42.13804175000
MA42-06,-71.90047141000,42.13605225000
MA42-14,-71.93476092000,42.13658728000
MA42-22,-71.94455895000,42.10862556000
MA42-01,-71.92245605000,42.25834940000
MA42-02,-71.93438932000,42.24342768000
MA42-03,-71.92481969000,42.21724417000
MA51-02,-71.84586341000,42.25061542000
MA51-03,-71.79250347000,42.23940601000
MA51-06,-71.71567438000,42.11780252000
MA51-01,-71.85931910000,42.21642450000
MA51-19,-71.90991493000,42.28962967000
MA51-20,-71.85804620000,42.21773810000
MA51-04,-71.78127955000,42.23174734000
MA51-05,-71.73343758000,42.17565432000
MA72-28,-71.22120914000,42.40262727000
MA93-39,-70.95654947000,42.52195671000
MA92-11,-71.00413683000,42.54205879000
MA92-15,-71.01244551000,42.61190052000
MA92-06,-71.06885351000,42.59947527000
MA72-38,-71.30997882000,42.24094860000
MA84A-40,-71.20003110000,42.65868376000
MA93-58,-70.84702481000,42.56839947000
MA92-03,-70.85615752000,42.61224688000
MA11-27,-73.08490231000,42.62478234000
MA51-41,-71.62306146000,42.01725530000
MA71-09,-71.17576837000,42.40436546000
MA72-16,-71.39779250000,42.19520068000
MA72-07,-71.33585687000,42.22831966000
MA72-36,-71.32948862000,42.23290638000
MA72-17,-71.30597265000,42.30669675000
MA72-18,-71.27768641000,42.29172229000
MA72-06,-71.38192895000,42.17382607000
MA32-41,-72.80366057000,42.18130913000
MA32-40,-72.81383201000,42.21503816000
MA32-07,-72.90486020000,42.29443967000
MA32-06,-72.91470202000,42.30146708000
MA32-05,-72.93215986000,42.32137205000
MA91-08,-70.93497763000,42.70853405000
MA92-17,-70.95916393000,42.67456390000
MA91-13,-70.88410307000,42.68779071000
MA91-10,-70.88244765000,42.72133192000
MA91-01,-70.99465451000,42.73450313000
MA41-06,-71.99956175000,42.14485166000
MA83-04,-71.12926092000,42.65297254000
MA92-14,-71.03168495000,42.66310485000
MA83-21,-71.17156714000,42.59386381000
MA92-08,-71.11487180000,42.59989940000
MA92-05,-71.18550555000,42.55991433000
MA92-26,-71.15506877000,42.58497293000
MA83-07,-71.21824579000,42.62359399000
MA83-12,-71.20953082000,42.63378930000
MA84A-03,-71.52329680000,42.76278548000
MA94-26,-70.80005938000,42.17278089000
MA94-13,-70.77950481000,42.00355508000
MA94-08,-70.73840465000,42.07670286000
MA94-12,-70.78360029000,42.00771669000
MA94-18,-70.82422683000,42.20468431000
MA94-28,-70.83182349000,42.20332658000
MA94-29,-70.82994901000,42.22796967000
MA74-02,-70.88331749000,42.20261225000
MA74-17,-70.87105460000,42.18996906000
MA62-28,-71.15170680000,42.02025327000
MA62-29,-71.14589389000,42.00882827000
MA62-30,-71.13326633000,42.04793231000
MA62-31,-71.14069165000,42.03812637000
MA21-19,-73.22357692000,42.38564129000
MA21-53,-73.18906593000,42.34111839000
MA21-20,-73.28860170000,42.29305441000
MA32-19,-73.11248383000,42.31202848000
MA32-01,-73.03013158000,42.30380789000
MA62-47,-71.29601174000,42.04464761000
MA62-56,-71.22529785000,41.98900497000
MA62-61,-71.26193450000,41.99811632000
MA62-60,-71.27342032000,42.01015927000
MA72-15,-71.36129727000,42.08230707000
MA72-05,-71.39913340000,42.15305172000
MA84A-02,-71.54541450000,42.76940617000
MA84A-29,-71.60418213000,42.76047499000
MA82A-09,-71.47899301000,42.39578866000
MA32-25,-72.75959750000,42.05734625000
MA12-01,-73.30459670000,42.56354488000
MA12-02,-73.27920750000,42.56000726000
MA21-04,-73.20545707000,42.45342985000
MA21-36,-73.23603343000,42.55529653000
MA21-18,-73.26030264000,42.51733708000
MA35-05,-72.16409836000,42.64792577000
MA35-04,-72.14240214000,42.65236286000
MA34-05,-72.45405627000,42.60537864000
MA34-01,-72.27589460000,42.91956685000
MA34-02,-72.29408665000,42.89623174000
MA34-03,-72.31417511000,42.88248974000
MA34-04,-72.44431738000,42.65191524000
MA91-16,-70.99590102000,42.70655481000
MA93-45,-70.80819023000,42.60783224000
MA41-02,-72.13369025000,42.09707134000
MA41-07,-72.20096658000,42.11018253000
MA41-09,-72.11629146000,42.09983228000
MA41-01,-72.16487799000,42.09892162000
MA41-24,-72.22701848000,42.09341926000
MA36-17,-72.13796470000,42.21770498000
MA36-21,-72.29962035000,42.08375906000
MA36-22,-72.18891514000,42.33765934000
MA36-23,-72.19468126000,42.33192531000
MA36-24,-72.20801214000,42.32506295000
MA36-25,-72.21256574000,42.32311005000
MA36-45,-72.26956313000,42.06402481000
MA36-79,-72.25912539000,42.05795189000
MA36-16,-72.10740887000,42.23816899000
MA72-11,-71.11925330000,42.30789492000
MA72-01,-71.51258904000,42.18792787000
MA72-33,-71.52171809000,42.16600774000
MA72-03,-71.51642081000,42.15225227000
MA72-04,-71.46097995000,42.13335669000
MA91-04,-70.88427531000,42.68238202000
MA92-18,-70.90345449000,42.67388248000
MA73-03,-71.17595394000,42.17291446000
MA73-01,-71.23943350000,42.15660479000
MA73-02,-71.18702856000,42.16202554000
MA83-06,-71.22037569000,42.47794179000
MA71-01,-71.14508069000,42.48544859000
MA71-02,-71.13334347000,42.44849389000
MA71-11,-71.18700933000,42.45865122000
MA71-16,-71.17230065000,42.47384907000
MA62-44,-71.01313349000,41.80192101000
MA62-19,-71.02448199000,41.80571180000
MA62-01,-70.95424310000,41.95988586000
MA62-25,-70.91971805000,41.82438433000
MA62-26,-70.91952953000,41.82915518000
MA62-74,-70.96915406000,41.78108960000
MA62-81,-70.98082229000,41.75799125000
MA95-31,-70.91271487000,41.73325133000
MA95-11,-70.98088073000,41.64812421000
MA95-32,-70.91422675000,41.72801774000
MA73-35,-71.20675345000,42.11416400000
MA61-03,-71.19133190000,41.79349893000
MA61-10,-71.18896960000,41.79809779000
MA53-16,-71.23290988000,41.80333036000
MA62-53,-71.16606403000,41.86422410000
MA62-54,-71.16428961000,41.86209459000
MA53-08,-71.22259479000,41.86746253000
MA53-11,-71.21295857000,41.84954307000
MA53-22,-71.25260831000,41.86014365000
MA42-07,-71.94928894000,42.23838307000
MA36-11,-71.97529049000,42.29311960000
MA36-12,-71.98306630000,42.27437639000
MA36-13,-72.00900452000,42.27769163000
MA36-14,-72.03795296000,42.25885071000
MA36-15,-72.07435128000,42.25682612000
MA81-01,-71.89767465000,42.58350565000
MA81-02,-71.86668622000,42.58904132000
MA81-03,-71.85663720000,42.58179549000
MA81-04,-71.82424059000,42.55722443000
MA81-05,-71.78415006000,42.49643997000
MA81-06,-71.76914679000,42.53164977000
MA81-07,-71.75175184000,42.55930627000
MA81-11,-71.92131136000,42.58720958000
MA81-65,-71.91189491000,42.54821612000
MA36-01,-71.96193509000,42.42810187000
MA36-03,-72.00964723000,42.45160884000
MA36-04,-72.03077620000,42.44040590000
MA36-05,-72.06240320000,42.41852781000
MA36-06,-72.10855929000,42.38792616000
MA36-07,-72.20496644000,42.40086837000
MA36-27,-72.00720047000,42.45371577000
MA36-49,-71.95625735000,42.29741596000
MA34-99,-72.81234880000,42.25449688000
MA61-08,-71.24046815000,41.76154938000
MA34-24,-72.65421533000,42.44385506000
MA34-28,-72.73254899000,42.39369355000
MA34-32,-72.72874914000,42.38955536000
MA34-52,-72.70919837000,42.41095364000
MA34-11,-72.73246481000,42.31235951000
MA74-19,-70.90173317000,42.18434834000
MA72-52,-71.23598183000,42.30661503000
